subject,object,predicat
compound/compound_659,decrease_efficacy,compound_10418
compound/compound_659,decrease_efficacy,compound_11152
compound/compound_659,decrease_efficacy,compound_11268
compound/compound_659,decrease_efficacy,compound_11320
compound/compound_659,decrease_efficacy,compound_11343
compound/compound_659,decrease_efficacy,compound_11606
compound/compound_659,decrease_efficacy,compound_11696
compound/compound_659,decrease_efficacy,compound_183
compound/compound_659,decrease_efficacy,compound_8197
compound/compound_659,decrease_efficacy,compound_8234
compound/compound_659,decrease_efficacy,compound_8307
compound/compound_659,decrease_efficacy,compound_11356
compound/compound_659,decrease_efficacy,compound_11431
compound/compound_659,decrease_efficacy,compound_11434
compound/compound_659,decrease_efficacy,compound_11691
compound/compound_659,decrease_efficacy,compound_5753
compound/compound_659,decrease_efficacy,compound_5835
compound/compound_659,decrease_efficacy,compound_721
compound/compound_659,decrease_efficacy,compound_7768
compound/compound_659,decrease_efficacy,compound_7952
compound/compound_659,decrease_efficacy,compound_9231
compound/compound_659,decrease_efficacy,compound_11542
compound/compound_659,decrease_efficacy,compound_649
compound/compound_659,decrease_efficacy,compound_12282
compound/compound_659,decrease_efficacy,compound_7917
compound/compound_659,decrease_efficacy,compound_11066
compound/compound_659,decrease_efficacy,compound_11081
compound/compound_659,decrease_efficacy,compound_11109
compound/compound_659,decrease_efficacy,compound_11111
compound/compound_659,decrease_efficacy,compound_11236
compound/compound_659,decrease_efficacy,compound_11301
compound/compound_659,decrease_efficacy,compound_11351
compound/compound_659,decrease_efficacy,compound_11358
compound/compound_972,decrease_efficacy,compound_9298
compound/compound_972,decrease_efficacy,compound_7858
compound/compound_972,decrease_efficacy,compound_8016
compound/compound_972,decrease_efficacy,compound_12387
compound/compound_972,decrease_efficacy,compound_9770
compound/compound_972,decrease_efficacy,compound_9467
compound/compound_972,decrease_efficacy,compound_10182
compound/compound_972,decrease_efficacy,compound_10443
compound/compound_972,decrease_efficacy,compound_10875
compound/compound_972,decrease_efficacy,compound_11225
compound/compound_972,decrease_efficacy,compound_11711
compound/compound_972,decrease_efficacy,compound_12249
compound/compound_972,decrease_efficacy,compound_12276
compound/compound_972,decrease_efficacy,compound_12277
compound/compound_972,decrease_efficacy,compound_12278
compound/compound_972,decrease_efficacy,compound_12337
compound/compound_972,decrease_efficacy,compound_12349
compound/compound_972,decrease_efficacy,compound_12350
compound/compound_972,decrease_efficacy,compound_12352
compound/compound_972,decrease_efficacy,compound_12355
compound/compound_972,decrease_efficacy,compound_12358
compound/compound_972,decrease_efficacy,compound_12375
compound/compound_972,decrease_efficacy,compound_13081
compound/compound_972,decrease_efficacy,compound_13212
compound/compound_972,decrease_efficacy,compound_13351
compound/compound_972,decrease_efficacy,compound_7916
compound/compound_972,decrease_efficacy,compound_8103
compound/compound_972,decrease_efficacy,compound_8302
compound/compound_972,decrease_efficacy,compound_9439
compound/compound_972,decrease_efficacy,compound_9833
compound/compound_972,decrease_efficacy,compound_9996
compound/compound_972,decrease_efficacy,compound_404
compound/compound_972,has_activity,activity_13
compound/compound_972,has_activity,activity_26
compound/compound_972,has_code,n06da03
compound/compound_972,has_effect,effect_15
compound/compound_972,has_effect,effect_5
compound/compound_972,has_indication,indication_354
compound/compound_972,has_indication,indication_53
compound/compound_972,has_indication,indication_55
compound/compound_972,has_indication,indication_1354
compound/compound_972,has_indication,indication_392
compound/compound_972,has_indication,indication_1336
compound/compound_972,has_indication,indication_2274
compound/compound_972,has_side_effect,sideeffect_10
compound/compound_972,has_side_effect,sideeffect_100
compound/compound_972,has_side_effect,sideeffect_101
compound/compound_972,has_side_effect,sideeffect_103
compound/compound_972,has_side_effect,sideeffect_104
compound/compound_972,has_side_effect,sideeffect_105
compound/compound_972,has_side_effect,sideeffect_106
compound/compound_972,has_side_effect,sideeffect_1073
compound/compound_972,has_side_effect,sideeffect_108
compound/compound_972,has_side_effect,sideeffect_109
compound/compound_972,has_side_effect,sideeffect_11
compound/compound_972,has_side_effect,sideeffect_1109
compound/compound_972,has_side_effect,sideeffect_114
compound/compound_972,has_side_effect,sideeffect_115
compound/compound_972,has_side_effect,sideeffect_12
compound/compound_972,has_side_effect,sideeffect_1211
compound/compound_972,has_side_effect,sideeffect_1212
compound/compound_972,has_side_effect,sideeffect_1214
compound/compound_972,has_side_effect,sideeffect_1215
compound/compound_972,has_side_effect,sideeffect_122
compound/compound_972,has_side_effect,sideeffect_1228
compound/compound_972,has_side_effect,sideeffect_1230
compound/compound_972,has_side_effect,sideeffect_1232
compound/compound_972,has_side_effect,sideeffect_1243
compound/compound_972,has_side_effect,sideeffect_1257
compound/compound_972,has_side_effect,sideeffect_1258
compound/compound_972,has_side_effect,sideeffect_126
compound/compound_972,has_side_effect,sideeffect_129
compound/compound_972,has_side_effect,sideeffect_13
compound/compound_972,has_side_effect,sideeffect_131
compound/compound_972,has_side_effect,sideeffect_1330
compound/compound_972,has_side_effect,sideeffect_1331
compound/compound_972,has_side_effect,sideeffect_1332
compound/compound_972,has_side_effect,sideeffect_1333
compound/compound_972,has_side_effect,sideeffect_1335
compound/compound_972,has_side_effect,sideeffect_134
compound/compound_972,has_side_effect,sideeffect_1342
compound/compound_972,has_side_effect,sideeffect_1362
compound/compound_972,has_side_effect,sideeffect_1387
compound/compound_972,has_side_effect,sideeffect_14
compound/compound_972,has_side_effect,sideeffect_144
compound/compound_972,has_side_effect,sideeffect_1468
compound/compound_972,has_side_effect,sideeffect_1473
compound/compound_972,has_side_effect,sideeffect_148
compound/compound_972,has_side_effect,sideeffect_149
compound/compound_972,has_side_effect,sideeffect_1491
compound/compound_972,has_side_effect,sideeffect_1492
compound/compound_972,has_side_effect,sideeffect_15
compound/compound_972,has_side_effect,sideeffect_1517
compound/compound_972,has_side_effect,sideeffect_1530
compound/compound_972,has_side_effect,sideeffect_1531
compound/compound_972,has_side_effect,sideeffect_1561
compound/compound_972,has_side_effect,sideeffect_158
compound/compound_972,has_side_effect,sideeffect_16
compound/compound_972,has_side_effect,sideeffect_160
compound/compound_972,has_side_effect,sideeffect_165
compound/compound_972,has_side_effect,sideeffect_1653
compound/compound_972,has_side_effect,sideeffect_1656
compound/compound_972,has_side_effect,sideeffect_166
compound/compound_972,has_side_effect,sideeffect_167
compound/compound_972,has_side_effect,sideeffect_17
compound/compound_972,has_side_effect,sideeffect_174
compound/compound_972,has_side_effect,sideeffect_175
compound/compound_972,has_side_effect,sideeffect_176
compound/compound_972,has_side_effect,sideeffect_177
compound/compound_972,has_side_effect,sideeffect_178
compound/compound_972,has_side_effect,sideeffect_179
compound/compound_972,has_side_effect,sideeffect_18
compound/compound_972,has_side_effect,sideeffect_180
compound/compound_972,has_side_effect,sideeffect_181
compound/compound_972,has_side_effect,sideeffect_186
compound/compound_972,has_side_effect,sideeffect_187
compound/compound_972,has_side_effect,sideeffect_188
compound/compound_972,has_side_effect,sideeffect_19
compound/compound_972,has_side_effect,sideeffect_190
compound/compound_972,has_side_effect,sideeffect_192
compound/compound_972,has_side_effect,sideeffect_193
compound/compound_972,has_side_effect,sideeffect_199
compound/compound_972,has_side_effect,sideeffect_2
compound/compound_972,has_side_effect,sideeffect_20
compound/compound_972,has_side_effect,sideeffect_200
compound/compound_972,has_side_effect,sideeffect_204
compound/compound_972,has_side_effect,sideeffect_205
compound/compound_972,has_side_effect,sideeffect_206
compound/compound_972,has_side_effect,sideeffect_207
compound/compound_972,has_side_effect,sideeffect_2079
compound/compound_972,has_side_effect,sideeffect_208
compound/compound_972,has_side_effect,sideeffect_2080
compound/compound_972,has_side_effect,sideeffect_21
compound/compound_972,has_side_effect,sideeffect_212
compound/compound_972,has_side_effect,sideeffect_2132
compound/compound_972,has_side_effect,sideeffect_214
compound/compound_972,has_side_effect,sideeffect_215
compound/compound_972,has_side_effect,sideeffect_218
compound/compound_972,has_side_effect,sideeffect_22
compound/compound_972,has_side_effect,sideeffect_220
compound/compound_972,has_side_effect,sideeffect_2204
compound/compound_972,has_side_effect,sideeffect_2205
compound/compound_972,has_side_effect,sideeffect_224
compound/compound_972,has_side_effect,sideeffect_23
compound/compound_972,has_side_effect,sideeffect_232
compound/compound_972,has_side_effect,sideeffect_237
compound/compound_972,has_side_effect,sideeffect_24
compound/compound_972,has_side_effect,sideeffect_241
compound/compound_972,has_side_effect,sideeffect_242
compound/compound_972,has_side_effect,sideeffect_243
compound/compound_972,has_side_effect,sideeffect_244
compound/compound_972,has_side_effect,sideeffect_246
compound/compound_972,has_side_effect,sideeffect_248
compound/compound_972,has_side_effect,sideeffect_25
compound/compound_972,has_side_effect,sideeffect_250
compound/compound_972,has_side_effect,sideeffect_2509
compound/compound_972,has_side_effect,sideeffect_253
compound/compound_972,has_side_effect,sideeffect_255
compound/compound_972,has_side_effect,sideeffect_257
compound/compound_972,has_side_effect,sideeffect_258
compound/compound_972,has_side_effect,sideeffect_259
compound/compound_972,has_side_effect,sideeffect_26
compound/compound_972,has_side_effect,sideeffect_260
compound/compound_972,has_side_effect,sideeffect_264
compound/compound_972,has_side_effect,sideeffect_265
compound/compound_972,has_side_effect,sideeffect_267
compound/compound_972,has_side_effect,sideeffect_2687
compound/compound_972,has_side_effect,sideeffect_269
compound/compound_972,has_side_effect,sideeffect_27
compound/compound_972,has_side_effect,sideeffect_270
compound/compound_972,has_side_effect,sideeffect_272
compound/compound_972,has_side_effect,sideeffect_273
compound/compound_972,has_side_effect,sideeffect_275
compound/compound_972,has_side_effect,sideeffect_278
compound/compound_972,has_side_effect,sideeffect_279
compound/compound_972,has_side_effect,sideeffect_28
compound/compound_972,has_side_effect,sideeffect_282
compound/compound_972,has_side_effect,sideeffect_285
compound/compound_972,has_side_effect,sideeffect_29
compound/compound_972,has_side_effect,sideeffect_293
compound/compound_972,has_side_effect,sideeffect_298
compound/compound_972,has_side_effect,sideeffect_299
compound/compound_972,has_side_effect,sideeffect_3
compound/compound_972,has_side_effect,sideeffect_30
compound/compound_972,has_side_effect,sideeffect_301
compound/compound_972,has_side_effect,sideeffect_302
compound/compound_972,has_side_effect,sideeffect_309
compound/compound_972,has_side_effect,sideeffect_31
compound/compound_972,has_side_effect,sideeffect_318
compound/compound_972,has_side_effect,sideeffect_319
compound/compound_972,has_side_effect,sideeffect_32
compound/compound_972,has_side_effect,sideeffect_320
compound/compound_972,has_side_effect,sideeffect_321
compound/compound_972,has_side_effect,sideeffect_329
compound/compound_972,has_side_effect,sideeffect_33
compound/compound_972,has_side_effect,sideeffect_331
compound/compound_972,has_side_effect,sideeffect_336
compound/compound_972,decrease_efficacy,compound_495
compound/compound_972,decrease_efficacy,compound_500
compound/compound_972,decrease_efficacy,compound_503
compound/compound_972,decrease_efficacy,compound_529
compound/compound_972,decrease_efficacy,compound_533
compound/compound_972,decrease_efficacy,compound_541
compound/compound_972,decrease_efficacy,compound_5419
compound/compound_972,decrease_efficacy,compound_551
compound/compound_972,decrease_efficacy,compound_558
compound/compound_972,decrease_efficacy,compound_574
compound/compound_972,decrease_efficacy,compound_577
compound/compound_972,decrease_efficacy,compound_585
compound/compound_972,decrease_efficacy,compound_606
compound/compound_972,decrease_efficacy,compound_608
compound/compound_972,decrease_efficacy,compound_621
compound/compound_972,decrease_efficacy,compound_643
compound/compound_972,decrease_efficacy,compound_655
compound/compound_972,decrease_efficacy,compound_672
compound/compound_972,decrease_efficacy,compound_700
compound/compound_972,decrease_efficacy,compound_710
compound/compound_972,decrease_efficacy,compound_713
compound/compound_972,decrease_efficacy,compound_716
compound/compound_972,decrease_efficacy,compound_725
compound/compound_972,decrease_efficacy,compound_731
compound/compound_972,decrease_efficacy,compound_737
compound/compound_972,decrease_efficacy,compound_748
compound/compound_972,decrease_efficacy,compound_751
compound/compound_972,decrease_efficacy,compound_755
compound/compound_972,decrease_efficacy,compound_761
compound/compound_972,decrease_efficacy,compound_765
compound/compound_972,decrease_efficacy,compound_777
compound/compound_972,decrease_efficacy,compound_787
compound/compound_972,decrease_efficacy,compound_7906
compound/compound_972,decrease_efficacy,compound_793
compound/compound_972,decrease_efficacy,compound_7942
compound/compound_972,decrease_efficacy,compound_8029
compound/compound_972,decrease_efficacy,compound_818
compound/compound_972,decrease_efficacy,compound_832
compound/compound_972,decrease_efficacy,compound_843
compound/compound_972,decrease_efficacy,compound_891
compound/compound_972,decrease_efficacy,compound_898
compound/compound_972,decrease_efficacy,compound_917
compound/compound_972,decrease_efficacy,compound_923
compound/compound_972,decrease_efficacy,compound_924
compound/compound_972,decrease_efficacy,compound_925
compound/compound_972,decrease_efficacy,compound_942
compound/compound_972,decrease_efficacy,compound_950
compound/compound_972,decrease_efficacy,compound_958
compound/compound_972,decrease_efficacy,compound_969
compound/compound_972,decrease_efficacy,compound_996
compound/compound_972,decrease_efficacy,compound_10418
compound/compound_972,decrease_efficacy,compound_11152
compound/compound_972,decrease_efficacy,compound_11268
compound/compound_972,decrease_efficacy,compound_11320
compound/compound_972,decrease_efficacy,compound_11343
compound/compound_972,decrease_efficacy,compound_11606
compound/compound_972,decrease_efficacy,compound_11696
compound/compound_972,decrease_efficacy,compound_183
compound/compound_972,decrease_efficacy,compound_8197
compound/compound_972,decrease_efficacy,compound_8234
compound/compound_972,decrease_efficacy,compound_8307
compound/compound_972,decrease_efficacy,compound_11356
compound/compound_972,decrease_efficacy,compound_11431
compound/compound_972,decrease_efficacy,compound_11434
compound/compound_972,decrease_efficacy,compound_11691
compound/compound_972,decrease_efficacy,compound_446
compound/compound_972,decrease_efficacy,compound_526
compound/compound_972,decrease_efficacy,compound_5753
compound/compound_972,decrease_efficacy,compound_5835
compound/compound_972,decrease_efficacy,compound_721
compound/compound_972,decrease_efficacy,compound_7768
compound/compound_972,decrease_efficacy,compound_7952
compound/compound_972,decrease_efficacy,compound_9231
compound/compound_972,decrease_efficacy,compound_11542
compound/compound_972,decrease_efficacy,compound_331
compound/compound_972,decrease_efficacy,compound_649
compound/compound_972,decrease_efficacy,compound_12282
compound/compound_972,decrease_efficacy,compound_7917
compound/compound_972,decrease_efficacy,compound_11066
compound/compound_972,decrease_efficacy,compound_11081
compound/compound_972,decrease_efficacy,compound_11109
compound/compound_972,decrease_efficacy,compound_11111
compound/compound_972,decrease_efficacy,compound_11236
compound/compound_972,decrease_efficacy,compound_11301
compound/compound_972,decrease_efficacy,compound_11351
compound/compound_972,decrease_efficacy,compound_11358
compound/compound_972,decrease_efficacy,compound_11393
compound/compound_972,decrease_efficacy,compound_11467
compound/compound_972,decrease_efficacy,compound_11484
compound/compound_972,decrease_efficacy,compound_11513
compound/compound_972,decrease_efficacy,compound_11525
compound/compound_972,decrease_efficacy,compound_11585
compound/compound_972,decrease_efficacy,compound_11690
compound/compound_972,decrease_efficacy,compound_11702
compound/compound_972,decrease_efficacy,compound_13236
compound/compound_972,decrease_efficacy,compound_7968
compound/compound_972,decrease_efficacy,compound_8031
compound/compound_972,decrease_efficacy,compound_8035
compound/compound_972,decrease_efficacy,compound_5179
compound/compound_972,decrease_efficacy,compound_7799
compound/compound_972,has_side_effect,sideeffect_340
compound/compound_972,has_side_effect,sideeffect_341
compound/compound_972,has_side_effect,sideeffect_344
compound/compound_972,has_side_effect,sideeffect_350
compound/compound_972,has_side_effect,sideeffect_3569
compound/compound_972,has_side_effect,sideeffect_36
compound/compound_972,has_side_effect,sideeffect_37
compound/compound_972,has_side_effect,sideeffect_371
compound/compound_972,has_side_effect,sideeffect_373
compound/compound_972,has_side_effect,sideeffect_375
compound/compound_972,has_side_effect,sideeffect_378
compound/compound_972,has_side_effect,sideeffect_38
compound/compound_972,has_side_effect,sideeffect_381
compound/compound_972,has_side_effect,sideeffect_383
compound/compound_972,has_side_effect,sideeffect_384
compound/compound_972,has_side_effect,sideeffect_389
compound/compound_972,has_side_effect,sideeffect_390
compound/compound_972,has_side_effect,sideeffect_396
compound/compound_972,has_side_effect,sideeffect_397
compound/compound_972,has_side_effect,sideeffect_398
compound/compound_972,has_side_effect,sideeffect_40
compound/compound_972,has_side_effect,sideeffect_403
compound/compound_972,has_side_effect,sideeffect_405
compound/compound_972,has_side_effect,sideeffect_4053
compound/compound_972,has_side_effect,sideeffect_409
compound/compound_972,has_side_effect,sideeffect_41
compound/compound_972,has_side_effect,sideeffect_410
compound/compound_972,has_side_effect,sideeffect_411
compound/compound_972,has_side_effect,sideeffect_413
compound/compound_972,has_side_effect,sideeffect_4147
compound/compound_972,has_side_effect,sideeffect_42
compound/compound_972,has_side_effect,sideeffect_424
compound/compound_972,has_side_effect,sideeffect_43
compound/compound_972,has_side_effect,sideeffect_431
compound/compound_972,has_side_effect,sideeffect_435
compound/compound_972,has_side_effect,sideeffect_436
compound/compound_972,has_side_effect,sideeffect_438
compound/compound_972,has_side_effect,sideeffect_44
compound/compound_972,has_side_effect,sideeffect_4400
compound/compound_972,has_side_effect,sideeffect_45
compound/compound_972,has_side_effect,sideeffect_457
compound/compound_972,has_side_effect,sideeffect_46
compound/compound_972,has_side_effect,sideeffect_461
compound/compound_972,has_side_effect,sideeffect_472
compound/compound_972,has_side_effect,sideeffect_48
compound/compound_972,has_side_effect,sideeffect_49
compound/compound_972,has_side_effect,sideeffect_491
compound/compound_972,has_side_effect,sideeffect_5
compound/compound_972,has_side_effect,sideeffect_50
compound/compound_972,has_side_effect,sideeffect_51
compound/compound_972,has_side_effect,sideeffect_516
compound/compound_972,has_side_effect,sideeffect_518
compound/compound_972,has_side_effect,sideeffect_52
compound/compound_972,has_side_effect,sideeffect_520
compound/compound_972,has_side_effect,sideeffect_521
compound/compound_972,has_side_effect,sideeffect_522
compound/compound_972,has_side_effect,sideeffect_523
compound/compound_972,has_side_effect,sideeffect_524
compound/compound_972,has_side_effect,sideeffect_53
compound/compound_972,has_side_effect,sideeffect_531
compound/compound_972,has_side_effect,sideeffect_54
compound/compound_972,has_side_effect,sideeffect_543
compound/compound_972,has_side_effect,sideeffect_55
compound/compound_972,has_side_effect,sideeffect_56
compound/compound_972,has_side_effect,sideeffect_57
compound/compound_972,has_side_effect,sideeffect_570
compound/compound_972,has_side_effect,sideeffect_58
compound/compound_972,has_side_effect,sideeffect_59
compound/compound_972,has_side_effect,sideeffect_594
compound/compound_972,has_side_effect,sideeffect_595
compound/compound_972,has_side_effect,sideeffect_598
compound/compound_972,has_side_effect,sideeffect_599
compound/compound_972,has_side_effect,sideeffect_6
compound/compound_972,has_side_effect,sideeffect_60
compound/compound_972,has_side_effect,sideeffect_600
compound/compound_972,has_side_effect,sideeffect_602
compound/compound_972,has_side_effect,sideeffect_603
compound/compound_972,has_side_effect,sideeffect_61
compound/compound_972,has_side_effect,sideeffect_610
compound/compound_972,has_side_effect,sideeffect_612
compound/compound_972,has_side_effect,sideeffect_613
compound/compound_972,has_side_effect,sideeffect_614
compound/compound_972,has_side_effect,sideeffect_615
compound/compound_972,has_side_effect,sideeffect_620
compound/compound_972,has_side_effect,sideeffect_622
compound/compound_972,has_side_effect,sideeffect_627
compound/compound_972,has_side_effect,sideeffect_628
compound/compound_972,has_side_effect,sideeffect_631
compound/compound_972,has_side_effect,sideeffect_636
compound/compound_972,has_side_effect,sideeffect_637
compound/compound_972,has_side_effect,sideeffect_639
compound/compound_972,has_side_effect,sideeffect_64
compound/compound_972,has_side_effect,sideeffect_640
compound/compound_972,has_side_effect,sideeffect_641
compound/compound_972,has_side_effect,sideeffect_643
compound/compound_972,has_side_effect,sideeffect_644
compound/compound_972,has_side_effect,sideeffect_645
compound/compound_972,has_side_effect,sideeffect_650
compound/compound_972,has_side_effect,sideeffect_651
compound/compound_972,has_side_effect,sideeffect_653
compound/compound_972,has_side_effect,sideeffect_655
compound/compound_972,has_side_effect,sideeffect_656
compound/compound_972,has_side_effect,sideeffect_659
compound/compound_972,has_side_effect,sideeffect_660
compound/compound_972,has_side_effect,sideeffect_67
compound/compound_972,has_side_effect,sideeffect_670
compound/compound_972,has_side_effect,sideeffect_672
compound/compound_972,has_side_effect,sideeffect_676
compound/compound_972,has_side_effect,sideeffect_680
compound/compound_972,has_side_effect,sideeffect_691
compound/compound_972,has_side_effect,sideeffect_697
compound/compound_972,has_side_effect,sideeffect_7
compound/compound_972,has_side_effect,sideeffect_70
compound/compound_972,has_side_effect,sideeffect_702
compound/compound_972,has_side_effect,sideeffect_703
compound/compound_972,has_side_effect,sideeffect_704
compound/compound_972,has_side_effect,sideeffect_705
compound/compound_972,has_side_effect,sideeffect_707
compound/compound_972,has_side_effect,sideeffect_708
compound/compound_972,has_side_effect,sideeffect_71
compound/compound_972,has_side_effect,sideeffect_710
compound/compound_972,has_side_effect,sideeffect_713
compound/compound_972,has_side_effect,sideeffect_718
compound/compound_972,has_side_effect,sideeffect_719
compound/compound_972,has_side_effect,sideeffect_736
compound/compound_972,has_side_effect,sideeffect_739
compound/compound_972,has_side_effect,sideeffect_740
compound/compound_972,has_side_effect,sideeffect_75
compound/compound_972,has_side_effect,sideeffect_758
compound/compound_972,has_side_effect,sideeffect_759
compound/compound_972,has_side_effect,sideeffect_77
compound/compound_972,has_side_effect,sideeffect_773
compound/compound_972,has_side_effect,sideeffect_789
compound/compound_972,has_side_effect,sideeffect_790
compound/compound_972,has_side_effect,sideeffect_795
compound/compound_972,has_side_effect,sideeffect_8
compound/compound_972,has_side_effect,sideeffect_802
compound/compound_972,has_side_effect,sideeffect_81
compound/compound_972,has_side_effect,sideeffect_820
compound/compound_972,has_side_effect,sideeffect_824
compound/compound_972,has_side_effect,sideeffect_84
compound/compound_972,has_side_effect,sideeffect_85
compound/compound_972,has_side_effect,sideeffect_854
compound/compound_972,has_side_effect,sideeffect_866
compound/compound_972,has_side_effect,sideeffect_87
compound/compound_972,has_side_effect,sideeffect_9
compound/compound_972,has_side_effect,sideeffect_90
compound/compound_972,has_side_effect,sideeffect_907
compound/compound_972,has_side_effect,sideeffect_909
compound/compound_972,has_side_effect,sideeffect_912
compound/compound_972,has_side_effect,sideeffect_915
compound/compound_972,has_side_effect,sideeffect_916
compound/compound_972,has_side_effect,sideeffect_918
compound/compound_972,has_side_effect,sideeffect_919
compound/compound_972,has_side_effect,sideeffect_922
compound/compound_972,has_side_effect,sideeffect_926
compound/compound_972,has_side_effect,sideeffect_927
compound/compound_972,has_side_effect,sideeffect_93
compound/compound_972,has_side_effect,sideeffect_933
compound/compound_972,has_side_effect,sideeffect_938
compound/compound_972,has_side_effect,sideeffect_944
compound/compound_972,has_side_effect,sideeffect_947
compound/compound_972,has_side_effect,sideeffect_951
compound/compound_972,has_side_effect,sideeffect_956
compound/compound_972,has_side_effect,sideeffect_96
compound/compound_972,has_side_effect,sideeffect_960
compound/compound_972,has_side_effect,sideeffect_962
compound/compound_972,has_side_effect,sideeffect_965
compound/compound_972,has_side_effect,sideeffect_966
compound/compound_972,has_side_effect,sideeffect_967
compound/compound_972,has_side_effect,sideeffect_968
compound/compound_972,has_side_effect,sideeffect_97
compound/compound_972,has_side_effect,sideeffect_972
compound/compound_972,has_side_effect,sideeffect_978
compound/compound_972,has_side_effect,sideeffect_979
compound/compound_972,has_side_effect,sideeffect_98
compound/compound_972,has_side_effect,sideeffect_988
compound/compound_972,has_side_effect,sideeffect_989
compound/compound_972,has_side_effect,sideeffect_99
compound/compound_972,has_side_effect,sideeffect_990
compound/compound_972,has_side_effect,sideeffect_991
compound/compound_972,has_side_effect,sideeffect_1034
compound/compound_972,has_side_effect,sideeffect_1046
compound/compound_972,has_side_effect,sideeffect_1059
compound/compound_972,has_side_effect,sideeffect_107
compound/compound_972,has_side_effect,sideeffect_1075
compound/compound_972,has_side_effect,sideeffect_1102
compound/compound_972,has_side_effect,sideeffect_1110
compound/compound_972,has_side_effect,sideeffect_1168
compound/compound_972,has_side_effect,sideeffect_119
compound/compound_972,has_side_effect,sideeffect_1208
compound/compound_972,has_side_effect,sideeffect_1236
compound/compound_972,has_side_effect,sideeffect_1254
compound/compound_972,has_side_effect,sideeffect_1294
compound/compound_972,has_side_effect,sideeffect_1329
compound/compound_972,has_side_effect,sideeffect_1357
compound/compound_972,has_side_effect,sideeffect_1366
compound/compound_972,has_side_effect,sideeffect_142
compound/compound_972,has_side_effect,sideeffect_1467
compound/compound_972,has_side_effect,sideeffect_1474
compound/compound_1177,has_indication,indication_380
compound/compound_1177,has_indication,indication_717
compound/compound_1177,has_indication,indication_904
compound/compound_1177,has_indication,indication_1167
compound/compound_1177,has_indication,indication_1168
compound/compound_1177,has_indication,indication_1170
compound/compound_1177,has_indication,indication_663
compound/compound_1177,has_indication,indication_1166
compound/compound_1177,has_indication,indication_1169
compound/compound_1177,has_indication,indication_1171
compound/compound_1177,has_indication,indication_1172
compound/compound_1177,has_indication,indication_1173
compound/compound_1177,has_indication,indication_335
compound/compound_1177,has_indication,indication_954
compound/compound_1177,has_indication,indication_96
compound/compound_1177,has_side_effect,sideeffect_10
compound/compound_1177,has_side_effect,sideeffect_100
compound/compound_1177,has_side_effect,sideeffect_101
compound/compound_1177,has_side_effect,sideeffect_1071
compound/compound_1177,has_side_effect,sideeffect_1073
compound/compound_1177,has_side_effect,sideeffect_108
compound/compound_1177,has_side_effect,sideeffect_1082
compound/compound_1177,has_side_effect,sideeffect_109
compound/compound_1177,has_side_effect,sideeffect_1092
compound/compound_1177,has_side_effect,sideeffect_113
compound/compound_1177,has_side_effect,sideeffect_1133
compound/compound_1177,has_side_effect,sideeffect_1227
compound/compound_1177,has_side_effect,sideeffect_1230
compound/compound_1177,has_side_effect,sideeffect_1232
compound/compound_1177,has_side_effect,sideeffect_1258
compound/compound_1177,has_side_effect,sideeffect_1268
compound/compound_1177,has_side_effect,sideeffect_129
compound/compound_1177,has_side_effect,sideeffect_1291
compound/compound_1177,has_side_effect,sideeffect_1292
compound/compound_1177,has_side_effect,sideeffect_1327
compound/compound_1177,has_side_effect,sideeffect_1339
compound/compound_1177,has_side_effect,sideeffect_1342
compound/compound_1177,has_side_effect,sideeffect_1356
compound/compound_1177,has_side_effect,sideeffect_1395
compound/compound_1177,has_side_effect,sideeffect_1396
compound/compound_1177,has_side_effect,sideeffect_1402
compound/compound_1177,has_side_effect,sideeffect_1485
compound/compound_1177,has_side_effect,sideeffect_1489
compound/compound_1177,has_side_effect,sideeffect_15
compound/compound_1177,has_side_effect,sideeffect_158
compound/compound_1177,has_side_effect,sideeffect_160
compound/compound_1177,has_side_effect,sideeffect_163
compound/compound_1177,has_side_effect,sideeffect_165
compound/compound_1177,has_side_effect,sideeffect_166
compound/compound_1177,has_side_effect,sideeffect_167
compound/compound_1177,has_side_effect,sideeffect_168
compound/compound_1177,has_side_effect,sideeffect_17
compound/compound_1177,has_side_effect,sideeffect_174
compound/compound_1177,has_side_effect,sideeffect_175
compound/compound_1177,has_side_effect,sideeffect_176
compound/compound_1177,has_side_effect,sideeffect_177
compound/compound_1177,has_side_effect,sideeffect_178
compound/compound_1177,has_side_effect,sideeffect_18
compound/compound_1177,has_side_effect,sideeffect_190
compound/compound_1177,has_side_effect,sideeffect_192
compound/compound_1177,has_side_effect,sideeffect_199
compound/compound_1177,has_side_effect,sideeffect_2
compound/compound_1177,has_side_effect,sideeffect_20
compound/compound_1177,has_side_effect,sideeffect_200
compound/compound_1177,has_side_effect,sideeffect_2070
compound/compound_1177,has_side_effect,sideeffect_21
compound/compound_1177,has_side_effect,sideeffect_210
compound/compound_1177,has_side_effect,sideeffect_22
compound/compound_1177,has_side_effect,sideeffect_23
compound/compound_1177,has_side_effect,sideeffect_232
compound/compound_1177,has_side_effect,sideeffect_24
compound/compound_1177,has_side_effect,sideeffect_25
compound/compound_1177,has_side_effect,sideeffect_2529
compound/compound_1177,has_side_effect,sideeffect_26
compound/compound_1177,has_side_effect,sideeffect_264
compound/compound_1177,has_side_effect,sideeffect_267
compound/compound_1177,has_side_effect,sideeffect_268
compound/compound_1177,has_side_effect,sideeffect_28
compound/compound_1177,has_side_effect,sideeffect_282
